"","INSEE_COM","Annee","Nb_mutations","NbMaisons","NbApparts","propmaison","propappart","PrixMoyen","Prixm2Moyen","SurfaceMoy"
"58","01068","2014",7,6,1,85.7142857142857,14.2857142857143,91142.8571428571,978.857142857143,97.8571428571429
"59","01069","2014",13,10,3,76.9230769230769,23.0769230769231,165602.307692308,1707.76923076923,96.8461538461538
"60","01071","2014",40,18,22,45,55,410870.525,4350.15,94.5
"61","01072","2014",23,22,1,95.6521739130435,4.34782608695652,200573.739130435,1839.26086956522,110.086956521739
"62","01073","2014",9,8,1,88.8888888888889,11.1111111111111,188377.222222222,2194.77777777778,124.777777777778
"63","01074","2014",24,22,2,91.6666666666667,8.33333333333333,228154.416666667,2157.75,103.375
"64","01075","2014",5,5,0,100,0,169650,1955.6,85
"65","01076","2014",5,4,1,80,20,75206.4,1207.2,64.4
"66","01077","2014",1,1,0,100,0,105000,772,136
"67","01078","2014",12,8,4,66.6666666666667,33.3333333333333,350317.916666667,3884.66666666667,97.6666666666667
"68","01079","2014",6,5,1,83.3333333333333,16.6666666666667,188466.666666667,1843.33333333333,117.333333333333
"69","01080","2014",3,3,0,100,0,138900,1280.33333333333,106.666666666667
"70","01081","2014",5,5,0,100,0,212110,2085.6,102.6
"71","01082","2014",7,5,2,71.4285714285714,28.5714285714286,176714.285714286,2457.71428571429,71.1428571428571
"72","01083","2014",7,7,0,100,0,233491.428571429,1874.71428571429,131.285714285714
"73","01084","2014",8,8,0,100,0,183045.625,1757.125,105.125
"74","01085","2014",2,2,0,100,0,174660,1867,93.5
"75","01087","2014",3,3,0,100,0,159100,1281.66666666667,117.666666666667
"76","01088","2014",5,4,1,80,20,315040,2276.6,132.8
"77","01089","2014",24,24,0,100,0,157925.625,1721.54166666667,89.7916666666667
"78","01090","2014",2,2,0,100,0,305750,2174,140
"79","01092","2014",19,19,0,100,0,166667.210526316,1712,96
"80","01093","2014",45,27,18,60,40,181736.377777778,2102.35555555556,87
"81","01094","2014",6,6,0,100,0,135533.333333333,1450.66666666667,93.5
"82","01095","2014",5,5,0,100,0,113630,1052,106.2
"83","01096","2014",4,4,0,100,0,105957.5,1071,89
"84","01098","2014",7,4,3,57.1428571428571,42.8571428571429,128771.142857143,1375.42857142857,94.8571428571429
"85","01099","2014",10,10,0,100,0,224737.9,2096.5,107.1
"86","01100","2014",4,4,0,100,0,174700,2099,94
"87","01101","2014",1,1,0,100,0,212000,2186,97
"88","01102","2014",10,10,0,100,0,177786.6,1552.4,115
"89","01103","2014",10,7,3,70,30,394668.6,3831,107.6
"90","01104","2014",6,3,3,50,50,200333.333333333,1501.83333333333,116.5
"91","01105","2014",12,12,0,100,0,207810.833333333,1707.16666666667,119.166666666667
"92","01108","2014",7,7,0,100,0,143285.714285714,1395.57142857143,106.428571428571
"93","01109","2014",21,13,8,61.9047619047619,38.0952380952381,265592.857142857,3433.71428571429,79.7619047619048
"94","01110","2014",3,3,0,100,0,105369.333333333,946,110.666666666667
"95","01111","2014",3,3,0,100,0,146666.666666667,1819.33333333333,85.3333333333333
"96","01112","2014",4,4,0,100,0,172375,1702.75,101.25
"97","01113","2014",4,4,0,100,0,200625,2170,103
"98","01114","2014",7,5,2,71.4285714285714,28.5714285714286,218514.285714286,2248.57142857143,96.8571428571429
"99","01115","2014",10,8,2,80,20,142045,1517.3,99.9
"100","01116","2014",2,2,0,100,0,97500,747,116.5
"101","01117","2014",2,2,0,100,0,107500,1205,90
"102","01118","2014",11,11,0,100,0,157772.727272727,1644.27272727273,104.363636363636
"103","01121","2014",1,1,0,100,0,101300,844,120
"104","01123","2014",5,5,0,100,0,186450,1816.6,104.6
"105","01124","2014",7,7,0,100,0,113107.142857143,1238.42857142857,92.2857142857143
"106","01125","2014",9,9,0,100,0,121777.777777778,1141.66666666667,105.666666666667
"107","01127","2014",3,3,0,100,0,124000,1201,99
"108","01128","2014",4,4,0,100,0,186750,1653.75,102
"109","01129","2014",1,1,0,100,0,157000,1427,110
"110","01130","2014",12,11,1,91.6666666666667,8.33333333333333,174661.333333333,1315,139.833333333333
"111","01133","2014",2,2,0,100,0,160500,1112.5,144
"112","01134","2014",14,14,0,100,0,179789.785714286,1944,97.6428571428571
"113","01135","2014",16,11,5,68.75,31.25,460362.5625,3754.9375,122.75
"114","01136","2014",9,9,0,100,0,205742.777777778,1695.11111111111,126
"115","01138","2014",26,18,8,69.2307692307692,30.7692307692308,116297.307692308,1273.30769230769,93.3846153846154
"116","01139","2014",4,4,0,100,0,106750,1188,114.25
"117","01140","2014",4,4,0,100,0,169972.5,1623.5,105.25
"118","01141","2014",1,1,0,100,0,230000,2447,94
"119","01142","2014",64,36,28,56.25,43.75,195689.34375,2305.609375,88.84375
"120","01143","2014",96,21,75,21.875,78.125,521046.333333333,5102.375,95.4895833333333
"121","01145","2014",5,5,0,100,0,151900,1806.8,86.2
"122","01146","2014",4,4,0,100,0,198625,1785.25,111
"123","01147","2014",9,9,0,100,0,139070,1593.66666666667,94.5555555555556
"124","01148","2014",8,7,1,87.5,12.5,141750,1632.875,88.25
"125","01149","2014",9,9,0,100,0,178456.666666667,1677.11111111111,104.333333333333
"126","01151","2014",3,3,0,100,0,166819,1404,115
"127","01152","2014",6,6,0,100,0,205833.333333333,1962.83333333333,105.833333333333
"128","01153","2014",17,15,2,88.2352941176471,11.7647058823529,469626.117647059,3557.29411764706,145.470588235294
"129","01155","2014",1,1,0,100,0,45000,450,100
"130","01156","2014",4,4,0,100,0,211525,1830.5,122.25
"131","01157","2014",12,10,2,83.3333333333333,16.6666666666667,216410.833333333,2072.5,115
"132","01158","2014",6,5,1,83.3333333333333,16.6666666666667,304575,3122.5,90.5
"133","01159","2014",10,10,0,100,0,166862.5,1533,110
"134","01160","2014",94,7,87,7.4468085106383,92.5531914893617,298730.468085106,4035.5,71.468085106383
"135","01162","2014",2,2,0,100,0,89750,1060,85
"136","01163","2014",22,22,0,100,0,148558.181818182,1501.68181818182,103
"137","01165","2014",15,15,0,100,0,236276.666666667,2272.86666666667,109.266666666667
"138","01166","2014",19,19,0,100,0,220699.473684211,2009.57894736842,114.684210526316
"139","01169","2014",1,1,0,100,0,95000,1173,81
"140","01170","2014",3,3,0,100,0,255016.333333333,2794.33333333333,100
"141","01171","2014",4,4,0,100,0,259330,1604.75,148.75
"142","01173","2014",120,28,92,23.3333333333333,76.6666666666667,284755.858333333,3555.05833333333,80.2833333333333
"143","01174","2014",2,2,0,100,0,147000,1421,101
"144","01175","2014",4,4,0,100,0,143212.5,1610.75,89
"145","01177","2014",2,2,0,100,0,62600,571.5,101
"146","01179","2014",23,22,1,95.6521739130435,4.34782608695652,199976.086956522,2052.5652173913,105.478260869565
"147","01180","2014",5,3,2,60,40,516260,4880.6,101.6
"148","01181","2014",8,8,0,100,0,176466.625,1665,109.625
"149","01183","2014",10,10,0,100,0,183567.5,1859.9,99.3
"150","01184","2014",8,8,0,100,0,130281.5,1216.25,107.25
"151","01185","2014",28,17,11,60.7142857142857,39.2857142857143,110032.5,1341.89285714286,83.5714285714286
"152","01187","2014",7,4,3,57.1428571428571,42.8571428571429,126840.571428571,1556.71428571429,92.5714285714286
"153","01188","2014",8,8,0,100,0,211881.25,1517.625,138
"154","01189","2014",3,2,1,66.6666666666667,33.3333333333333,169833.333333333,2103.33333333333,81.6666666666667
"155","01192","2014",9,9,0,100,0,205803.333333333,1472.44444444444,138
"156","01193","2014",3,3,0,100,0,237833.333333333,2308,102.666666666667
"157","01194","2014",62,47,15,75.8064516129032,24.1935483870968,195466.516129032,2200.27419354839,95.9838709677419
"158","01195","2014",7,5,2,71.4285714285714,28.5714285714286,194251.714285714,1753.14285714286,116.571428571429
"159","01196","2014",5,5,0,100,0,155780,1601.6,94
"160","01197","2014",4,4,0,100,0,152300,1916.25,88
"161","01198","2014",3,3,0,100,0,230443.333333333,3386,69.3333333333333
"162","01199","2014",20,18,2,90,10,144157.05,1769.4,94.85
"163","01200","2014",4,4,0,100,0,88705.5,904,101.5
"164","01202","2014",67,45,22,67.1641791044776,32.8358208955224,161283.701492537,1845.80597014925,86.7014925373134
"165","01203","2014",8,8,0,100,0,185980,1868.125,95.625
"166","01204","2014",7,7,0,100,0,149571.428571429,1197.85714285714,129.857142857143
"167","01206","2014",1,1,0,100,0,160000,1143,140
"168","01207","2014",4,4,0,100,0,234887.5,1674.5,128.25
"169","01209","2014",6,6,0,100,0,154034.166666667,1852.5,79.1666666666667
"170","01210","2014",11,0,11,0,100,56295,1820.18181818182,31.1818181818182
"171","01211","2014",9,9,0,100,0,246944.444444444,1790.88888888889,126.444444444444
"172","01212","2014",6,6,0,100,0,112070,1748.83333333333,65.5
"173","01213","2014",10,10,0,100,0,172797,1937.7,87.8
"174","01214","2014",4,4,0,100,0,134125,1271.25,104.25
"175","01215","2014",4,4,0,100,0,287917.5,2702.25,102.75
"176","01216","2014",15,15,0,100,0,134875.333333333,1568.4,88.4666666666667
"177","01224","2014",23,20,3,86.9565217391304,13.0434782608696,184704.782608696,2047.5652173913,103.695652173913
"178","01225","2014",1,1,0,100,0,201400,1900,106
"179","01227","2014",5,5,0,100,0,126660,1403.6,101.8
"180","01228","2014",1,1,0,100,0,183000,1408,130
"181","01229","2014",4,3,1,75,25,174510,1763.25,99.5
"182","01231","2014",13,13,0,100,0,159282.307692308,1585.76923076923,102.538461538462
"183","01232","2014",17,17,0,100,0,157736.176470588,1643.58823529412,97.9411764705882
"184","01233","2014",1,1,0,100,0,179380,1993,90
"185","01234","2014",1,1,0,100,0,75000,938,80
"186","01235","2014",9,9,0,100,0,165875.111111111,2045.77777777778,88.5555555555556
"187","01236","2014",6,6,0,100,0,120700,1386.5,90.1666666666667
"188","01237","2014",13,13,0,100,0,213605.538461538,1762.15384615385,121.769230769231
"189","01239","2014",5,5,0,100,0,250424,1945.2,128.6
"190","01240","2014",5,5,0,100,0,87800,1336,80.4
"191","01241","2014",5,5,0,100,0,115800,1098.8,113.4
"192","01242","2014",1,1,0,100,0,95000,1188,80
"193","01243","2014",11,10,1,90.9090909090909,9.09090909090909,260563.181818182,2086.90909090909,125
"194","01244","2014",71,55,16,77.4647887323944,22.5352112676056,188336.267605634,1983.70422535211,97.3943661971831
"195","01245","2014",7,7,0,100,0,172671.428571429,1298,133.714285714286
"196","01246","2014",20,19,1,95,5,174097.5,1465.85,121.85
"197","01247","2014",20,4,16,20,80,78008.1,2057.95,39.15
"198","01248","2014",16,11,5,68.75,31.25,246070.625,3236.8125,84.5
"199","01249","2014",81,45,36,55.5555555555556,44.4444444444444,238730.555555556,2575.87654320988,93.320987654321
"200","01250","2014",9,9,0,100,0,208054,1886.66666666667,111.555555555556
"201","01252","2014",12,12,0,100,0,297447.083333333,2362.66666666667,137.416666666667
"202","01254","2014",6,6,0,100,0,229801.666666667,1905,122
"203","01255","2014",6,6,0,100,0,162670,1303.83333333333,128.166666666667
"204","01257","2014",2,2,0,100,0,250500,3302.5,76
"205","01258","2014",5,5,0,100,0,230200,2151,106.4
"206","01259","2014",8,8,0,100,0,156150,1791.125,93.5
"207","01260","2014",1,1,0,100,0,155000,2818,55
"208","01261","2014",6,6,0,100,0,313233.333333333,2429.33333333333,133.333333333333
"209","01262","2014",54,27,27,50,50,192606.759259259,2186.7962962963,90.3703703703704
"210","01263","2014",45,42,3,93.3333333333333,6.66666666666667,216382.111111111,2053.86666666667,105.733333333333
"211","01264","2014",10,10,0,100,0,151781.9,1242.6,122.7
"212","01265","2014",17,7,10,41.1764705882353,58.8235294117647,112717.647058824,1487.11764705882,74.3529411764706
"213","01266","2014",14,7,7,50,50,128909.214285714,1579.07142857143,94.7857142857143
"214","01267","2014",3,3,0,100,0,150000,1621.33333333333,92.3333333333333
"215","01268","2014",3,3,0,100,0,121550,1651.33333333333,76.3333333333333
"216","01269","2014",27,9,18,33.3333333333333,66.6666666666667,110879.62962963,1188.85185185185,96.6296296296296
"217","01272","2014",18,16,2,88.8888888888889,11.1111111111111,178189.833333333,1856.5,91.4444444444444
"218","01273","2014",10,9,1,90,10,157254,1735.7,92.6
"219","01274","2014",7,7,0,100,0,162599.428571429,1484.14285714286,111.714285714286
"220","01275","2014",19,14,5,73.6842105263158,26.3157894736842,285412.842105263,2491,116.842105263158
"221","01276","2014",14,14,0,100,0,240559.642857143,2350.92857142857,101.5
"222","01280","2014",2,2,0,100,0,66250,962,68
"223","01281","2014",37,19,18,51.3513513513513,48.6486486486487,470330.837837838,4334.05405405405,107.756756756757
"224","01282","2014",1,1,0,100,0,180000,1895,95
"225","01283","2014",161,66,95,40.9937888198758,59.0062111801242,119473.136645963,1452.67701863354,82.3354037267081
"226","01284","2014",2,2,0,100,0,178000,1792.5,98
"227","01285","2014",1,1,0,100,0,761100,2861,266
"228","01286","2014",4,3,1,75,25,128562.5,2086.5,64
"229","01288","2014",25,16,9,64,36,357518.88,3444.48,108.2
"230","01289","2014",58,39,19,67.2413793103448,32.7586206896552,167420.465517241,1769.74137931034,95.1551724137931
"231","01290","2014",9,7,2,77.7777777777778,22.2222222222222,223100,2058.22222222222,112.888888888889
"232","01291","2014",7,7,0,100,0,166288.571428571,1989.14285714286,98.8571428571429
"233","01293","2014",2,2,0,100,0,194250,1437,135
"234","01294","2014",6,6,0,100,0,149358.333333333,1521.33333333333,96.8333333333333
"235","01295","2014",5,5,0,100,0,194450,1549.2,117
"236","01296","2014",5,5,0,100,0,158188,2004.2,89
"237","01297","2014",7,7,0,100,0,304797.142857143,2300.14285714286,134.714285714286
"238","01299","2014",5,5,0,100,0,164460,2015.8,79.2
"239","01301","2014",8,7,1,87.5,12.5,206800,1690.625,121.375
"240","01302","2014",1,1,0,100,0,245000,2784,88
"241","01303","2014",19,18,1,94.7368421052632,5.26315789473684,135401.263157895,1511.26315789474,87.5263157894737
"242","01304","2014",28,26,2,92.8571428571429,7.14285714285714,143278.75,1559.67857142857,98
"243","01305","2014",16,6,10,37.5,62.5,95875.5,1091.75,88.25
"244","01306","2014",5,1,4,20,80,121800,1510.4,80.6
"245","01307","2014",9,4,5,44.4444444444444,55.5555555555556,131488.888888889,1571.22222222222,80.3333333333333
"246","01308","2014",5,2,3,40,60,213440,3354.2,66.8
"247","01309","2014",1,1,0,100,0,174500,1255,139
"248","01310","2014",1,1,0,100,0,80000,1067,75
"249","01313","2014",56,27,29,48.2142857142857,51.7857142857143,453948.821428571,4628.64285714286,95.6071428571429
"250","01314","2014",22,20,2,90.9090909090909,9.09090909090909,168385.454545455,1653.13636363636,104.045454545455
"251","01317","2014",3,3,0,100,0,161633.333333333,1694.66666666667,98
"252","01318","2014",6,6,0,100,0,238033.333333333,2490,103.5
"253","01320","2014",26,25,1,96.1538461538462,3.84615384615385,170234,1839.03846153846,92.7307692307692
"254","01321","2014",8,8,0,100,0,142912.5,1547.125,104.25
"255","01322","2014",32,28,4,87.5,12.5,244253.90625,2271.3125,111.21875
"256","01323","2014",8,8,0,100,0,119625,1248.75,98.875
"257","01325","2014",6,6,0,100,0,189885,1747.5,109.833333333333
"258","01328","2014",5,5,0,100,0,250750,2520,116.4
"259","01329","2014",4,4,0,100,0,68187.5,754,102.25
"260","01331","2014",2,2,0,100,0,137200,1365.5,97
"261","01332","2014",2,2,0,100,0,138450,1734,79.5
"262","01333","2014",18,13,5,72.2222222222222,27.7777777777778,238741.111111111,2482,100.888888888889
"263","01334","2014",6,6,0,100,0,200333.333333333,2701.83333333333,130.333333333333
"264","01335","2014",3,3,0,100,0,238133.333333333,2021,117.333333333333
"265","01336","2014",9,7,2,77.7777777777778,22.2222222222222,214745.555555556,2107.33333333333,98.6666666666667
"266","01337","2014",14,14,0,100,0,137747.142857143,1481.5,96.4285714285714
"267","01338","2014",8,8,0,100,0,115167.5,1256.25,96.5
"268","01339","2014",11,11,0,100,0,308400,2624.09090909091,125.272727272727
"269","01343","2014",12,12,0,100,0,153229.166666667,1588.75,96.0833333333333
"270","01344","2014",49,44,5,89.7959183673469,10.2040816326531,172297.224489796,1827.14285714286,94.2244897959184
"271","01345","2014",16,11,5,68.75,31.25,148942.5,1696.875,89.5625
"272","01346","2014",6,6,0,100,0,137125,1396.33333333333,100.666666666667
"273","01347","2014",13,13,0,100,0,265009.230769231,2532.76923076923,105.846153846154
"274","01348","2014",14,14,0,100,0,172538.714285714,1797.28571428571,96.2857142857143
"275","01349","2014",5,5,0,100,0,245950,2184,112
"276","01350","2014",16,11,5,68.75,31.25,172837.5,1538,113.5625
"277","01351","2014",12,12,0,100,0,173191.666666667,1647.58333333333,112.666666666667
"278","01352","2014",8,8,0,100,0,157358.75,1339.5,125.125
"279","01353","2014",23,20,3,86.9565217391304,13.0434782608696,240981.304347826,2200.21739130435,111.95652173913
"280","01354","2014",134,29,105,21.6417910447761,78.3582089552239,289053.276119403,3380.98507462687,85.589552238806
"281","01355","2014",5,5,0,100,0,125666,1014,145.2
"282","01356","2014",2,2,0,100,0,217500,2250,105
"283","01357","2014",4,3,1,75,25,162500,2162.25,77.75
"284","01359","2014",1,1,0,100,0,245000,2130,115
"285","01360","2014",15,8,7,53.3333333333333,46.6666666666667,298216.266666667,3272.13333333333,85.7333333333333
"286","01361","2014",6,6,0,100,0,179808.333333333,2328,82.5
"287","01362","2014",4,4,0,100,0,229437.5,2157.25,112.75
"288","01363","2014",17,17,0,100,0,210323.529411765,2073.11764705882,109.529411764706
"289","01364","2014",3,3,0,100,0,200750,1946.66666666667,103.333333333333
"290","01365","2014",5,5,0,100,0,160626.8,1676.2,98.8
"291","01366","2014",9,9,0,100,0,197300,1826.33333333333,111.777777777778
"292","01367","2014",7,7,0,100,0,104507.142857143,1222.57142857143,87
"293","01368","2014",4,4,0,100,0,144387.5,1944.5,70.75
"294","01369","2014",9,8,1,88.8888888888889,11.1111111111111,191305.555555556,1868,102.666666666667
"295","01370","2014",18,0,18,0,100,92049.3333333333,1541.72222222222,58.8888888888889
"296","01371","2014",6,5,1,83.3333333333333,16.6666666666667,230101.666666667,2345.16666666667,98.8333333333333
"297","01372","2014",3,3,0,100,0,138500,1099,116.666666666667
"298","01373","2014",2,2,0,100,0,110000,1422.5,70
"299","01374","2014",12,12,0,100,0,205354.583333333,1768.41666666667,123.166666666667
"300","01375","2014",3,3,0,100,0,151850,1315.66666666667,142
"301","01376","2014",39,17,22,43.5897435897436,56.4102564102564,219345.051282051,2661.25641025641,82
"302","01378","2014",23,22,1,95.6521739130435,4.34782608695652,239096.086956522,2078.34782608696,119.086956521739
"303","01379","2014",7,7,0,100,0,151457.142857143,1809.14285714286,99
"304","01380","2014",7,7,0,100,0,131004.285714286,1945.28571428571,75.1428571428571
"305","01381","2014",8,8,0,100,0,233749.875,1727.75,135.25
"306","01382","2014",2,2,0,100,0,315310,2986.5,108.5
"307","01383","2014",11,11,0,100,0,144609.090909091,1630.09090909091,87.4545454545455
"308","01384","2014",18,17,1,94.4444444444444,5.55555555555556,80287.3333333333,1190.16666666667,73.0555555555556
"309","01385","2014",3,3,0,100,0,96666.6666666667,800.333333333333,123.666666666667
"310","01386","2014",8,5,3,62.5,37.5,132165,1390.875,108.625
"311","01387","2014",1,1,0,100,0,185000,3491,53
"312","01388","2014",7,7,0,100,0,124597.428571429,1120.42857142857,110
"313","01389","2014",10,5,5,50,50,137185.5,1450.7,104
"314","01390","2014",8,8,0,100,0,205601.875,2168.625,101
"315","01391","2014",1,1,0,100,0,60000,1000,60
"316","01392","2014",2,2,0,100,0,131000,1350,97
"317","01393","2014",4,4,0,100,0,189635,1507,122
"318","01396","2014",10,8,2,80,20,107236.6,1200.9,89
"319","01397","2014",6,4,2,66.6666666666667,33.3333333333333,622975.666666667,4796,117.166666666667
"320","01398","2014",11,9,2,81.8181818181818,18.1818181818182,255808.181818182,2199.45454545455,115
"321","01399","2014",15,14,1,93.3333333333333,6.66666666666667,507818.866666667,4201.06666666667,123.666666666667
"322","01401","2014",21,13,8,61.9047619047619,38.0952380952381,415242.857142857,4080.04761904762,103.666666666667
"323","01402","2014",3,3,0,100,0,103033.333333333,1482,70.6666666666667
"324","01403","2014",7,7,0,100,0,139135.714285714,1510.14285714286,89.5714285714286
"325","01404","2014",1,1,0,100,0,150000,1136,132
"326","01405","2014",13,12,1,92.3076923076923,7.69230769230769,188883.692307692,1767.53846153846,101.384615384615
"327","01406","2014",1,1,0,100,0,123000,3075,40
"328","01407","2014",7,3,4,42.8571428571429,57.1428571428571,104257.142857143,1558.28571428571,68.8571428571429
"329","01408","2014",6,5,1,83.3333333333333,16.6666666666667,143700,1223.66666666667,116.666666666667
"330","01410","2014",2,2,0,100,0,128250,1495,86.5
"331","01411","2014",5,5,0,100,0,162416,1554.2,105.4
"332","01412","2014",2,2,0,100,0,190775,1228,155.5
"333","01415","2014",1,1,0,100,0,292000,1622,180
"334","01416","2014",13,7,6,53.8461538461538,46.1538461538462,66966.9230769231,815.923076923077,81.7692307692308
"335","01418","2014",9,7,2,77.7777777777778,22.2222222222222,247668.555555556,2530.55555555556,98.8888888888889
"336","01419","2014",38,23,15,60.5263157894737,39.4736842105263,378195.263157895,3851.73684210526,98.3157894736842
"337","01420","2014",13,5,8,38.4615384615385,61.5384615384615,124691.230769231,1529.53846153846,83.2307692307692
"338","01421","2014",11,11,0,100,0,144189.090909091,1440.27272727273,101.818181818182
"339","01422","2014",19,18,1,94.7368421052632,5.26315789473684,186182.105263158,1723.31578947368,108.315789473684
"340","01423","2014",10,10,0,100,0,223872,2317.2,105.9
"341","01424","2014",10,10,0,100,0,321252.5,2798,117.3
"342","01425","2014",4,4,0,100,0,224150,1900,121.5
"343","01426","2014",19,19,0,100,0,148526.315789474,1447.36842105263,105.789473684211
"344","01427","2014",66,37,29,56.0606060606061,43.9393939393939,188816.636363636,2236.40909090909,87.3181818181818
"345","01428","2014",1,1,0,100,0,167000,2288,73
"346","01429","2014",3,3,0,100,0,187000,1735,108
"347","01430","2014",3,3,0,100,0,126383.333333333,1682,72
"348","01431","2014",7,6,1,85.7142857142857,14.2857142857143,129481.428571429,1497,94
"349","01432","2014",2,2,0,100,0,97000,1231,79
"350","01433","2014",2,2,0,100,0,97500,845,110.5
"351","01434","2014",6,3,3,50,50,215000,3280.33333333333,79.6666666666667
"352","01435","2014",14,11,3,78.5714285714286,21.4285714285714,408935.357142857,4197.5,96.2857142857143
"353","01436","2014",5,1,4,20,80,331590,3420.8,93.2
"354","01437","2014",1,1,0,100,0,170890,1526,112
"355","01441","2014",6,6,0,100,0,132250,1007,127.833333333333
"356","01443","2014",49,29,20,59.1836734693878,40.8163265306122,182630.224489796,2117.91836734694,87.3877551020408
"357","01444","2014",11,11,0,100,0,111604.545454545,1268.18181818182,85.2727272727273
"358","01445","2014",4,3,1,75,25,170525,1965.25,88.5
"359","01446","2014",14,12,2,85.7142857142857,14.2857142857143,236726.785714286,2070.21428571429,120.857142857143
"360","01447","2014",13,13,0,100,0,125147.692307692,1220.38461538462,103.153846153846
"361","01448","2014",2,2,0,100,0,227100,1505.5,139
"362","01449","2014",7,7,0,100,0,183435,1684.57142857143,107.428571428571
"363","01450","2014",36,33,3,91.6666666666667,8.33333333333333,191742.277777778,2049.19444444444,94.8333333333333
"364","01451","2014",23,18,5,78.2608695652174,21.7391304347826,149273.913043478,1761.04347826087,87.304347826087
"365","01452","2014",10,10,0,100,0,152095,1661.3,91.1
"366","01453","2014",3,3,0,100,0,127333.333333333,1041.33333333333,132.666666666667
