"","INSEE_COM","Annee","Nb_mutations","NbMaisons","NbApparts","propmaison","propappart","PrixMoyen","Prixm2Moyen","SurfaceMoy"
"29","01032","2015",23,17,6,73.9130434782609,26.0869565217391,248624.826086957,2442.78260869565,101.826086956522
"30","01033","2015",121,48,73,39.6694214876033,60.3305785123967,180916.20661157,2189.47933884298,84.5702479338843
"31","01034","2015",53,28,25,52.8301886792453,47.1698113207547,151044.886792453,1610.94339622642,98.4905660377358
"32","01035","2015",2,2,0,100,0,185500,1447.5,123
"33","01036","2015",14,14,0,100,0,155655.714285714,1646.78571428571,98.0714285714286
"34","01037","2015",3,3,0,100,0,139833.333333333,1291.33333333333,113.666666666667
"35","01038","2015",4,4,0,100,0,134837.5,1366,146.5
"36","01039","2015",11,11,0,100,0,148713.636363636,1370.36363636364,111
"37","01040","2015",5,5,0,100,0,153312,1338.8,137
"38","01041","2015",8,8,0,100,0,127420,1431.5,91
"39","01043","2015",38,31,7,81.5789473684211,18.4210526315789,296685.868421053,2671.73684210526,114.868421052632
"40","01044","2015",4,4,0,100,0,242500,2823.25,78.75
"41","01045","2015",3,3,0,100,0,156000,1162.33333333333,133
"42","01046","2015",9,9,0,100,0,173412.222222222,1630.66666666667,116.111111111111
"43","01047","2015",10,10,0,100,0,249078.6,2126.9,114.9
"44","01049","2015",32,30,2,93.75,6.25,233849.25,2249.71875,107.625
"45","01050","2015",3,3,0,100,0,188788.333333333,1575.66666666667,120.333333333333
"46","01051","2015",4,4,0,100,0,49726.25,1267,43.75
"47","01052","2015",4,4,0,100,0,268750,2135.75,116.75
"48","01053","2015",462,118,344,25.5411255411255,74.4588744588745,125241.313852814,1632.62770562771,77.4329004329004
"49","01054","2015",16,16,0,100,0,210947.1875,1864.1875,115.875
"50","01056","2015",3,3,0,100,0,91666.6666666667,1118.33333333333,86.6666666666667
"51","01057","2015",6,6,0,100,0,122118.333333333,1649,79.8333333333333
"52","01058","2015",11,10,1,90.9090909090909,9.09090909090909,124272.727272727,1327.18181818182,88.1818181818182
"53","01060","2015",4,4,0,100,0,259400,2271.75,122
"54","01061","2015",17,16,1,94.1176470588235,5.88235294117647,170976.352941176,1680.94117647059,102.176470588235
"55","01062","2015",13,13,0,100,0,216329.923076923,2198.15384615385,100.076923076923
"56","01063","2015",2,2,0,100,0,146000,1574.5,92.5
"57","01064","2015",5,5,0,100,0,151408,1470.4,107
"58","01065","2015",15,15,0,100,0,210917,1884.13333333333,115.533333333333
"59","01066","2015",2,2,0,100,0,25500,597,44.5
"60","01067","2015",2,2,0,100,0,123500,1517.5,82.5
"61","01068","2015",10,10,0,100,0,85580,1122,77.5
"62","01069","2015",15,10,5,66.6666666666667,33.3333333333333,156987.8,1709,90.3333333333333
"63","01071","2015",48,29,19,60.4166666666667,39.5833333333333,463311.395833333,4249.41666666667,109.083333333333
"64","01072","2015",32,31,1,96.875,3.125,188860.28125,1820.375,101.96875
"65","01073","2015",6,5,1,83.3333333333333,16.6666666666667,181575,1865,105.666666666667
"66","01074","2015",22,19,3,86.3636363636364,13.6363636363636,172310.454545455,1836.36363636364,96.6363636363636
"67","01075","2015",10,10,0,100,0,266143.5,2108,128.9
"68","01076","2015",5,4,1,80,20,79180,1042.6,79.8
"69","01077","2015",2,2,0,100,0,102000,1209.5,85
"70","01078","2015",16,11,5,68.75,31.25,369428.0625,4029.125,91.875
"71","01079","2015",4,4,0,100,0,89705.75,759.75,131
"72","01080","2015",7,7,0,100,0,146658.571428571,993.571428571429,148.714285714286
"73","01081","2015",10,9,1,90,10,283981,2406.2,119.6
"74","01082","2015",7,6,1,85.7142857142857,14.2857142857143,160157.142857143,1588,98
"75","01083","2015",11,11,0,100,0,247831.454545455,1842,138.818181818182
"76","01084","2015",11,11,0,100,0,215644.545454545,1717.27272727273,136.909090909091
"77","01085","2015",3,3,0,100,0,211666.666666667,1926,111.666666666667
"78","01087","2015",1,1,0,100,0,224000,2286,98
"79","01088","2015",5,5,0,100,0,217393.8,2292.2,102.6
"80","01089","2015",13,13,0,100,0,220913.846153846,2013.38461538462,114.076923076923
"81","01090","2015",3,3,0,100,0,217866.666666667,1679,137
"82","01092","2015",24,22,2,91.6666666666667,8.33333333333333,189966.041666667,2148.91666666667,95.25
"83","01093","2015",45,33,12,73.3333333333333,26.6666666666667,193151.777777778,2058.4,95.9111111111111
"84","01094","2015",7,7,0,100,0,123415.714285714,1325,91.1428571428571
"85","01095","2015",9,9,0,100,0,116555.555555556,1418.55555555556,82.8888888888889
"86","01096","2015",6,6,0,100,0,140775,1216.33333333333,108.166666666667
"87","01098","2015",3,3,0,100,0,181133.333333333,1774.66666666667,106.333333333333
"88","01099","2015",18,17,1,94.4444444444444,5.55555555555556,182119.444444444,1783.72222222222,103.666666666667
"89","01100","2015",1,1,0,100,0,235000,3615,65
"90","01101","2015",2,2,0,100,0,275000,1861.5,151.5
"91","01102","2015",9,9,0,100,0,164634.444444444,1473.66666666667,112.444444444444
"92","01103","2015",8,3,5,37.5,62.5,331196.75,3432.625,91.75
"93","01104","2015",2,1,1,50,50,152531.5,2526.5,55.5
"94","01105","2015",14,13,1,92.8571428571429,7.14285714285714,255849.714285714,2174.28571428571,115.357142857143
"95","01106","2015",2,2,0,100,0,157042.5,1867.5,85
"96","01108","2015",13,12,1,92.3076923076923,7.69230769230769,122242.307692308,1166,100
"97","01109","2015",28,22,6,78.5714285714286,21.4285714285714,301628.071428571,3269.64285714286,93.2142857142857
"98","01110","2015",4,3,1,75,25,111250,1238.5,92
"99","01111","2015",3,3,0,100,0,111733.333333333,1212.66666666667,90
"100","01112","2015",6,6,0,100,0,165500,1604.33333333333,103.666666666667
"101","01113","2015",10,10,0,100,0,167482.5,1703.2,101.4
"102","01114","2015",3,2,1,66.6666666666667,33.3333333333333,301500,2822,111.333333333333
"103","01115","2015",13,11,2,84.6153846153846,15.3846153846154,149122.538461538,1451.38461538462,110.153846153846
"104","01116","2015",9,9,0,100,0,118877.777777778,1515.11111111111,82.5555555555556
"105","01118","2015",12,12,0,100,0,159000.416666667,1697.41666666667,98.0833333333333
"106","01123","2015",6,6,0,100,0,182150,1745.16666666667,103.5
"107","01124","2015",8,8,0,100,0,117078,1129.125,107.125
"108","01125","2015",7,7,0,100,0,98147.5714285714,1313.85714285714,79.2857142857143
"109","01127","2015",3,3,0,100,0,164666.666666667,1440,116.666666666667
"110","01128","2015",2,2,0,100,0,89500,960,92
"111","01129","2015",3,3,0,100,0,167000,2216.33333333333,75.3333333333333
"112","01130","2015",20,20,0,100,0,181209.7,1581.85,113.6
"113","01133","2015",7,7,0,100,0,126234.714285714,1423.57142857143,85
"114","01134","2015",17,16,1,94.1176470588235,5.88235294117647,177817.941176471,1745.35294117647,102.235294117647
"115","01135","2015",19,19,0,100,0,566351.631578947,4109.73684210526,137.842105263158
"116","01136","2015",4,4,0,100,0,175500,1825.5,94.5
"117","01138","2015",39,28,11,71.7948717948718,28.2051282051282,119156.153846154,1437.46153846154,84
"118","01139","2015",7,7,0,100,0,131086.428571429,1370.42857142857,107.142857142857
"119","01140","2015",4,4,0,100,0,180305,1498.25,126.5
"120","01141","2015",4,4,0,100,0,100125,1134,95.25
"121","01142","2015",65,47,18,72.3076923076923,27.6923076923077,202082.692307692,2361.95384615385,87.6461538461539
"122","01143","2015",140,60,80,42.8571428571429,57.1428571428571,591490.85,5103.56428571429,113.614285714286
"123","01145","2015",6,5,1,83.3333333333333,16.6666666666667,186100,1944.33333333333,99.5
"124","01146","2015",1,1,0,100,0,151400,2019,75
"125","01147","2015",7,7,0,100,0,141825.714285714,1162.42857142857,122
"126","01148","2015",6,6,0,100,0,158933.333333333,1415.33333333333,121.5
"127","01149","2015",13,11,2,84.6153846153846,15.3846153846154,157359.230769231,1785.07692307692,88.5384615384615
"128","01150","2015",5,5,0,100,0,166206,1297.2,119.4
"129","01151","2015",11,11,0,100,0,188259.090909091,1594.27272727273,116.909090909091
"130","01152","2015",11,11,0,100,0,174783.636363636,1857.09090909091,98.3636363636364
"131","01153","2015",22,19,3,86.3636363636364,13.6363636363636,478818.909090909,4141,117.636363636364
"132","01155","2015",5,5,0,100,0,95580,882,95.8
"133","01156","2015",5,5,0,100,0,189052.8,1629.4,122.6
"134","01157","2015",18,18,0,100,0,249234.555555556,2297.16666666667,111.055555555556
"135","01158","2015",9,8,1,88.8888888888889,11.1111111111111,310992.777777778,2720.77777777778,107.444444444444
"136","01159","2015",27,22,5,81.4814814814815,18.5185185185185,138340.740740741,1381.18518518519,105.111111111111
"137","01160","2015",115,6,109,5.21739130434783,94.7826086956522,270944.547826087,3902.97391304348,70.1478260869565
"138","01163","2015",12,11,1,91.6666666666667,8.33333333333333,144034.083333333,1675.41666666667,85.8333333333333
"139","01165","2015",14,14,0,100,0,205517.285714286,1833.42857142857,113.642857142857
"140","01166","2015",20,17,3,85,15,256805,2208.5,118.3
"141","01167","2015",5,5,0,100,0,168468.6,2054.4,85.6
"142","01169","2015",5,5,0,100,0,214710,2060.6,106
"143","01170","2015",6,5,1,83.3333333333333,16.6666666666667,207416.666666667,2159,100.666666666667
"144","01171","2015",2,1,1,50,50,107500,1135.5,104.5
"145","01173","2015",121,33,88,27.2727272727273,72.7272727272727,306689.388429752,3557.0826446281,85.1157024793388
"146","01174","2015",1,1,0,100,0,296860,925,321
"147","01175","2015",1,1,0,100,0,165300,1109,149
"148","01177","2015",3,3,0,100,0,117566.666666667,1861.66666666667,62
"149","01179","2015",16,16,0,100,0,167926.25,1734.1875,99.1875
"150","01180","2015",5,4,1,80,20,410600,4773.4,82.6
"151","01181","2015",2,2,0,100,0,210500,1707.5,127
"152","01183","2015",12,12,0,100,0,233186.666666667,2410.58333333333,93.0833333333333
"153","01184","2015",12,12,0,100,0,103010.416666667,1467.91666666667,77.3333333333333
"154","01185","2015",47,38,9,80.8510638297872,19.1489361702128,122336.382978723,1161.34042553191,105.914893617021
"155","01187","2015",6,3,3,50,50,176830.833333333,1770.83333333333,102
"156","01188","2015",9,9,0,100,0,150609.111111111,1647.44444444444,102.777777777778
"157","01189","2015",7,6,1,85.7142857142857,14.2857142857143,146742.857142857,1874.28571428571,70.8571428571429
"158","01191","2015",2,2,0,100,0,157000,1021.5,158
"159","01192","2015",7,6,1,85.7142857142857,14.2857142857143,178944.571428571,1851.71428571429,96.1428571428571
"160","01193","2015",2,2,0,100,0,179800,2490,76.5
"161","01194","2015",74,32,42,43.2432432432432,56.7567567567568,184247.824324324,2161.77027027027,86.7432432432432
"162","01195","2015",11,10,1,90.9090909090909,9.09090909090909,170622.727272727,1563.45454545455,112.636363636364
"163","01196","2015",4,4,0,100,0,184220.75,1742.25,106.75
"164","01197","2015",2,2,0,100,0,143626,2316.5,64
"165","01198","2015",1,1,0,100,0,257000,2380,108
"166","01199","2015",19,17,2,89.4736842105263,10.5263157894737,119600,1460.26315789474,84.1578947368421
"167","01200","2015",2,2,0,100,0,84000,807,105
"168","01202","2015",77,45,32,58.4415584415584,41.5584415584416,153450.337662338,1683.93506493506,92.2857142857143
"169","01203","2015",5,5,0,100,0,184540,1754,104.8
"170","01204","2015",8,7,1,87.5,12.5,185287.5,1604.5,112
"171","01206","2015",4,4,0,100,0,136950,1350.25,113.75
"172","01207","2015",2,2,0,100,0,349600,2054,170
"173","01208","2015",1,1,0,100,0,67425,843,80
"174","01209","2015",10,9,1,90,10,254260,2651.8,93.3
"175","01210","2015",12,2,10,16.6666666666667,83.3333333333333,89837.5,2420.5,38
"176","01211","2015",10,10,0,100,0,245714.6,2137.9,102.5
"177","01212","2015",10,10,0,100,0,119077,1082.2,112.6
"178","01213","2015",18,18,0,100,0,150919.444444444,1693.66666666667,97.3333333333333
"179","01214","2015",2,2,0,100,0,66750,723,78.5
"180","01215","2015",2,2,0,100,0,184500,2028,90
"181","01216","2015",2,2,0,100,0,137500,1300.5,97.5
"182","01219","2015",1,1,0,100,0,60000,1224,49
"183","01224","2015",45,33,12,73.3333333333333,26.6666666666667,181091.866666667,2045.57777777778,93.6444444444444
"184","01225","2015",4,2,2,50,50,172351.25,1527.75,113.5
"185","01227","2015",8,8,0,100,0,173116.25,1403.75,129.5
"186","01228","2015",1,1,0,100,0,180000,3103,58
"187","01229","2015",7,7,0,100,0,166640,1544.85714285714,103.714285714286
"188","01230","2015",5,5,0,100,0,125471.6,1199,108.8
"189","01231","2015",9,8,1,88.8888888888889,11.1111111111111,161000,1728.44444444444,101.555555555556
"190","01232","2015",13,13,0,100,0,204851.538461538,1796.61538461538,114.230769230769
"191","01233","2015",1,1,0,100,0,147600,1135,130
"192","01234","2015",2,2,0,100,0,120500,938.5,131
"193","01235","2015",9,9,0,100,0,231555.555555556,1888.77777777778,131.888888888889
"194","01236","2015",6,6,0,100,0,154383.333333333,1623.33333333333,95.8333333333333
"195","01237","2015",16,14,2,87.5,12.5,193350.5625,1684.25,108.875
"196","01238","2015",17,15,2,88.2352941176471,11.7647058823529,289890,2582.64705882353,113.882352941176
"197","01239","2015",7,7,0,100,0,163597.142857143,1875.71428571429,98.2857142857143
"198","01240","2015",10,10,0,100,0,106720,1103.5,98.2
"199","01241","2015",9,9,0,100,0,197600,1604.66666666667,126
"200","01242","2015",1,1,0,100,0,65000,714,91
"201","01243","2015",17,17,0,100,0,255645.647058824,2181.05882352941,122.294117647059
"202","01244","2015",63,48,15,76.1904761904762,23.8095238095238,195990.714285714,1956.50793650794,100.31746031746
"203","01245","2015",9,9,0,100,0,187360,1462.55555555556,127.222222222222
"204","01246","2015",20,18,2,90,10,149939.5,1488.7,107.9
"205","01247","2015",15,8,7,53.3333333333333,46.6666666666667,199443.466666667,2382.93333333333,76.6666666666667
"206","01248","2015",29,21,8,72.4137931034483,27.5862068965517,237213.620689655,2658.06896551724,88.8275862068966
"207","01249","2015",100,64,36,64,36,271963.6,2747.64,101.24
"208","01250","2015",19,19,0,100,0,225761.578947368,2203.84210526316,103.894736842105
"209","01252","2015",15,15,0,100,0,228916.8,1917.73333333333,119.2
"210","01254","2015",9,9,0,100,0,253203.333333333,2106.77777777778,122
"211","01255","2015",8,8,0,100,0,146217.5,1603.25,92.625
"212","01257","2015",6,6,0,100,0,264583.333333333,3140.83333333333,85
"213","01258","2015",12,12,0,100,0,223748.166666667,1999.58333333333,112.333333333333
"214","01259","2015",5,5,0,100,0,186800,1548.6,126.6
"215","01260","2015",2,2,0,100,0,202000,2189,92
"216","01261","2015",4,4,0,100,0,235581.25,2260.25,104.5
"217","01262","2015",71,38,33,53.5211267605634,46.4788732394366,189745.535211268,2108.94366197183,90.169014084507
"218","01263","2015",36,32,4,88.8888888888889,11.1111111111111,211809.166666667,2173.47222222222,98.7222222222222
"219","01264","2015",8,8,0,100,0,160812.5,1669.25,106
"220","01265","2015",27,11,16,40.7407407407407,59.2592592592593,122678.62962963,1416.51851851852,86.4814814814815
"221","01266","2015",15,9,6,60,40,126954.8,1538.26666666667,90.2
"222","01267","2015",4,4,0,100,0,163350,1553,110.25
"223","01268","2015",1,1,0,100,0,102000,1121,91
"224","01269","2015",25,3,22,12,88,92346.8,1133.04,86.76
"225","01272","2015",19,16,3,84.2105263157895,15.7894736842105,170832.631578947,1689.26315789474,103.526315789474
"226","01273","2015",16,16,0,100,0,179252.1875,1872.125,98.0625
"227","01274","2015",5,5,0,100,0,160200,2181,80.2
"228","01275","2015",19,13,6,68.4210526315789,31.5789473684211,254122.631578947,2765.21052631579,90.1578947368421
"229","01276","2015",15,14,1,93.3333333333333,6.66666666666667,209419.666666667,2155.73333333333,99.1333333333333
"230","01277","2015",2,2,0,100,0,87500,1023,85.5
"231","01281","2015",37,24,13,64.8648648648649,35.1351351351351,478792.891891892,4344.56756756757,112.891891891892
"232","01282","2015",2,2,0,100,0,163450,2043,80
"233","01283","2015",136,62,74,45.5882352941176,54.4117647058823,138799,1504.63235294118,89.6911764705882
"234","01284","2015",3,3,0,100,0,163343.333333333,1406.66666666667,116.666666666667
"235","01285","2015",12,11,1,91.6666666666667,8.33333333333333,233428.333333333,2528.08333333333,91.6666666666667
"236","01286","2015",9,9,0,100,0,185077.777777778,1803.33333333333,110.555555555556
"237","01288","2015",27,18,9,66.6666666666667,33.3333333333333,420112.962962963,3365.44444444444,125
"238","01289","2015",54,38,16,70.3703703703704,29.6296296296296,161420.518518519,1714.31481481481,95.2037037037037
"239","01290","2015",9,7,2,77.7777777777778,22.2222222222222,210867.777777778,2373.88888888889,95.1111111111111
"240","01291","2015",5,5,0,100,0,185904,2122.4,98.8
"241","01293","2015",2,1,1,50,50,130450,1025,119
"242","01294","2015",14,14,0,100,0,140752.142857143,1409.21428571429,104.285714285714
"243","01295","2015",8,8,0,100,0,182636.25,1672.125,113
"244","01296","2015",2,2,0,100,0,77500,754,103.5
"245","01297","2015",9,9,0,100,0,209169.555555556,2410.33333333333,89.2222222222222
"246","01298","2015",1,1,0,100,0,117000,1232,95
"247","01299","2015",5,5,0,100,0,184300,1742,111.4
"248","01301","2015",17,17,0,100,0,177808.823529412,1640.94117647059,108.823529411765
"249","01303","2015",20,17,3,85,15,107321.25,1224.15,88.95
"250","01304","2015",34,24,10,70.5882352941177,29.4117647058824,126901.029411765,1412.85294117647,92
"251","01305","2015",18,12,6,66.6666666666667,33.3333333333333,145042.222222222,1366.61111111111,107.777777777778
"252","01306","2015",14,7,7,50,50,121002.142857143,1477,82.4285714285714
"253","01307","2015",9,6,3,66.6666666666667,33.3333333333333,171923.333333333,1537.55555555556,113.666666666667
"254","01308","2015",3,3,0,100,0,384966.666666667,2765.66666666667,150
"255","01310","2015",3,3,0,100,0,137200,1400,102.666666666667
"256","01311","2015",2,2,0,100,0,129500,1109.5,112.5
"257","01313","2015",93,45,48,48.3870967741936,51.6129032258064,423126.784946237,4419.06451612903,95.3010752688172
"258","01314","2015",22,20,2,90.9090909090909,9.09090909090909,136513.636363636,1560.04545454545,86.1818181818182
"259","01317","2015",3,3,0,100,0,162666.666666667,1368.66666666667,108.333333333333
"260","01318","2015",5,5,0,100,0,219776,2157.6,106.4
"261","01319","2015",6,6,0,100,0,222825,2051.66666666667,99.1666666666667
"262","01320","2015",27,24,3,88.8888888888889,11.1111111111111,195111.518518519,1730.62962962963,113.074074074074
"263","01321","2015",9,9,0,100,0,216369.666666667,1824.55555555556,120.222222222222
"264","01322","2015",38,36,2,94.7368421052632,5.26315789473684,267982.973684211,2405.65789473684,116.473684210526
"265","01323","2015",9,9,0,100,0,137730,1393.44444444444,97.6666666666667
"266","01325","2015",7,7,0,100,0,205907.142857143,2510.14285714286,95.1428571428571
"267","01328","2015",3,3,0,100,0,166000,1357.66666666667,121
"268","01329","2015",4,4,0,100,0,76050,894,89.5
"269","01330","2015",3,3,0,100,0,158390,994,148.666666666667
"270","01331","2015",1,1,0,100,0,118500,1394,85
"271","01332","2015",5,5,0,100,0,161350,1690,94.8
"272","01333","2015",27,22,5,81.4814814814815,18.5185185185185,230628.518518519,2419.03703703704,96.7777777777778
"273","01334","2015",3,3,0,100,0,124683.333333333,1114,112.666666666667
"274","01335","2015",6,4,2,66.6666666666667,33.3333333333333,159258.333333333,1712.66666666667,94
"275","01336","2015",7,6,1,85.7142857142857,14.2857142857143,159692.857142857,1620.57142857143,100
"276","01337","2015",16,16,0,100,0,148320,1554.6875,97.625
"277","01338","2015",8,8,0,100,0,157856.25,1690.375,93.625
"278","01339","2015",15,15,0,100,0,287832,2612.2,114.333333333333
"279","01342","2015",5,5,0,100,0,292406,2673.8,106.8
"280","01343","2015",13,13,0,100,0,207771.923076923,1668.84615384615,126.153846153846
"281","01344","2015",48,31,17,64.5833333333333,35.4166666666667,167169.895833333,1789.66666666667,92.8125
"282","01345","2015",25,18,7,72,28,146475.2,1581.36,92.64
"283","01346","2015",9,7,2,77.7777777777778,22.2222222222222,143594.444444444,1551,95.6666666666667
"284","01347","2015",12,12,0,100,0,262199.333333333,2281,111.583333333333
"285","01348","2015",29,27,2,93.1034482758621,6.89655172413793,174335.931034483,1605.86206896552,115.586206896552
"286","01349","2015",3,3,0,100,0,204533.333333333,1992.66666666667,102.333333333333
"287","01350","2015",21,21,0,100,0,206960.476190476,1730.33333333333,123.714285714286
"288","01351","2015",14,13,1,92.8571428571429,7.14285714285714,194789.285714286,1785.5,111.285714285714
"289","01352","2015",5,5,0,100,0,117700,1364.6,87.2
"290","01353","2015",11,10,1,90.9090909090909,9.09090909090909,252825,2453.90909090909,105.090909090909
"291","01354","2015",161,35,126,21.7391304347826,78.2608695652174,326174.347826087,3531.6149068323,91.8074534161491
"292","01355","2015",2,2,0,100,0,188460,1624,122
"293","01356","2015",6,6,0,100,0,177825,1865.5,97.6666666666667
"294","01357","2015",4,4,0,100,0,147300,1561,94.25
"295","01358","2015",4,4,0,100,0,124850,1385.75,96
"296","01359","2015",5,5,0,100,0,263050,2322,123.2
"297","01360","2015",14,10,4,71.4285714285714,28.5714285714286,382125,3768.64285714286,101
"298","01361","2015",15,13,2,86.6666666666667,13.3333333333333,226113.533333333,2249.6,100.8
"299","01362","2015",10,10,0,100,0,254332.2,2286.8,113.4
"300","01363","2015",14,13,1,92.8571428571429,7.14285714285714,143105,1456.78571428571,104.5
"301","01364","2015",8,8,0,100,0,131025,1373,98.375
"302","01365","2015",10,10,0,100,0,167645,1437.2,121
"303","01366","2015",14,14,0,100,0,199361.071428571,1692,122.928571428571
"304","01367","2015",9,9,0,100,0,165398.888888889,1510.44444444444,111.444444444444
"305","01368","2015",4,4,0,100,0,201971.25,1572,125.75
"306","01369","2015",11,7,4,63.6363636363636,36.3636363636364,202506.363636364,1510.63636363636,134.454545454545
"307","01370","2015",30,3,27,10,90,98104.7,1343.23333333333,74.8
"308","01371","2015",19,11,8,57.8947368421053,42.1052631578947,211653.157894737,2467.42105263158,90.8421052631579
"309","01372","2015",3,3,0,100,0,150936.666666667,1663,98.3333333333333
"310","01373","2015",6,6,0,100,0,158450,1483.5,106.833333333333
"311","01374","2015",18,18,0,100,0,177122.666666667,1538.22222222222,115.222222222222
"312","01375","2015",3,3,0,100,0,241816.666666667,1632.33333333333,150.666666666667
"313","01376","2015",32,17,15,53.125,46.875,187831.875,2172.46875,88.65625
"314","01378","2015",25,25,0,100,0,219297.8,2061.96,109.68
"315","01379","2015",11,8,3,72.7272727272727,27.2727272727273,125790.909090909,1625.27272727273,89.0909090909091
"316","01380","2015",4,4,0,100,0,104245,1113.5,89
"317","01381","2015",3,3,0,100,0,241666.666666667,1691.66666666667,144.666666666667
"318","01383","2015",12,12,0,100,0,213642.916666667,1765.25,128.916666666667
"319","01384","2015",17,13,4,76.4705882352941,23.5294117647059,92729.4117647059,1192.05882352941,81.4705882352941
"320","01385","2015",4,4,0,100,0,218475,2047.5,108.25
"321","01386","2015",12,9,3,75,25,191547.25,1947.66666666667,100.166666666667
"322","01387","2015",4,4,0,100,0,202375,1331.25,155.25
"323","01388","2015",11,11,0,100,0,116405.818181818,1286.45454545455,91.3636363636364
"324","01389","2015",16,13,3,81.25,18.75,184558.25,1761,104.625
"325","01390","2015",13,11,2,84.6153846153846,15.3846153846154,188684.615384615,1841.46153846154,105.538461538462
"326","01391","2015",3,3,0,100,0,87333.3333333333,2751,49.3333333333333
"327","01392","2015",8,8,0,100,0,164250,1593.75,102.75
"328","01393","2015",2,2,0,100,0,171075,1077,169.5
"329","01396","2015",6,5,1,83.3333333333333,16.6666666666667,117214.166666667,1096,112.5
"330","01397","2015",10,10,0,100,0,522876,4100.7,125.8
"331","01398","2015",12,11,1,91.6666666666667,8.33333333333333,234067,2332.25,99.5
"332","01399","2015",24,19,5,79.1666666666667,20.8333333333333,490955.208333333,4176,118.125
"333","01401","2015",17,9,8,52.9411764705882,47.0588235294118,406547.470588235,3911.88235294118,107.823529411765
"334","01402","2015",11,11,0,100,0,125040,1383.81818181818,88.0909090909091
"335","01403","2015",13,11,2,84.6153846153846,15.3846153846154,128704.615384615,1289.30769230769,106.769230769231
"336","01404","2015",2,2,0,100,0,44500,1800,25.5
"337","01405","2015",12,11,1,91.6666666666667,8.33333333333333,160416.666666667,1709.83333333333,95.1666666666667
"338","01406","2015",1,1,0,100,0,84000,1615,52
"339","01407","2015",21,11,10,52.3809523809524,47.6190476190476,155639.285714286,1700.66666666667,97.2857142857143
"340","01408","2015",3,3,0,100,0,91333.3333333333,1050.66666666667,81.6666666666667
"341","01410","2015",4,4,0,100,0,118433.25,901,133.5
"342","01411","2015",1,1,0,100,0,166840,2139,78
"343","01412","2015",3,3,0,100,0,228800,2267,98.3333333333333
"344","01415","2015",6,5,1,83.3333333333333,16.6666666666667,138166.666666667,1642.5,86.5
"345","01416","2015",7,6,1,85.7142857142857,14.2857142857143,43804.2857142857,611.857142857143,79.4285714285714
"346","01418","2015",12,11,1,91.6666666666667,8.33333333333333,287959.166666667,2944.16666666667,102.666666666667
"347","01419","2015",55,34,21,61.8181818181818,38.1818181818182,411228.618181818,3914.56363636364,106.472727272727
"348","01420","2015",16,5,11,31.25,68.75,104817.5,1683.1875,67.875
"349","01421","2015",5,5,0,100,0,130437,1207.2,107.4
"350","01422","2015",14,12,2,85.7142857142857,14.2857142857143,180489.428571429,1650.64285714286,110.714285714286
"351","01423","2015",8,8,0,100,0,246750,2518.25,97.875
"352","01424","2015",13,12,1,92.3076923076923,7.69230769230769,299344.846153846,2405.46153846154,133.230769230769
"353","01425","2015",3,3,0,100,0,170333.333333333,1642.33333333333,103
"354","01426","2015",20,20,0,100,0,160652,1534.55,104.6
