,id,Polluant,polluant_url,valeur,code site,Zas,Date,Year,Month,Day,Quarter
472,,ATMO,,0,FR08003,ZAG MONTPELLIER,2018-11-19 23:00:00,2018,11,,4
473,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-26 23:00:00,2018,11,,4
474,,ATMO,,0,FR38017,ZAR VOLCAN,2018-11-27 23:00:00,2018,11,,4
475,,ATMO,,0,FR14008,ZR GRAND-EST,2018-11-15 23:00:00,2018,11,,4
476,,ATMO,,0,FR01011,ZAG METZ,2018-11-27 23:00:00,2018,11,,4
477,,ATMO,,0,FR37001,ZAG POINTE-A-PITRE,2018-11-27 23:00:00,2018,11,,4
478,,ATMO,,0,FR08018,ZAG MONTPELLIER,2018-11-27 06:00:00,2018,11,,4
479,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-27 23:00:00,2018,11,,4
480,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-27 23:00:00,2018,11,,4
481,,ATMO,,0,FR33101,ZAR PAYS-DE-SAVOIE,2018-10-17 23:00:00,2018,10,,4
482,,ATMO,,0,FR40006,ZR GUYANE,2018-11-27 23:00:00,2018,11,,4
483,,ATMO,,0,FR08003,ZAG MONTPELLIER,2018-11-20 23:00:00,2018,11,,4
484,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-28 23:00:00,2018,11,,4
485,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-28 23:00:00,2018,11,,4
486,,ATMO,,2,FR19002,ZAG RENNES,2018-10-15 23:00:00,2018,10,,4
487,,ATMO,,0,FR04002,ZAG PARIS,2018-09-03 23:00:00,2018,9,,3
488,,ATMO,,0,FR03006,ZAG MARSEILLE-AIX,2018-11-08 23:00:00,2018,11,,4
489,,ATMO,,0,FR37001,ZAG POINTE-A-PITRE,2018-11-26 23:00:00,2018,11,,4
490,,ATMO,,0,FR08020,ZR OCCITANIE,2018-11-28 23:00:00,2018,11,,4
491,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-29 23:00:00,2018,11,,4
492,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-29 23:00:00,2018,11,,4
493,,ATMO,,0,FR14008,ZR GRAND-EST,2018-11-22 23:00:00,2018,11,,4
494,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-30 23:00:00,2018,11,,4
495,,ATMO,,0,FR22009,ZR GRAND-EST,2018-11-27 23:00:00,2018,11,,4
496,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-01 23:00:00,2018,12,,4
497,,ATMO,,0,FR38017,ZAR VOLCAN,2018-12-02 23:00:00,2018,12,,4
498,,ATMO,,2,FR19002,ZAG RENNES,2018-10-29 23:00:00,2018,10,,4
499,,ATMO,,0,FR02001,ZAG MARSEILLE-AIX,2018-02-12 23:00:00,2018,2,,1
500,,ATMO,,2,FR32002,ZAR CHALON,2018-07-04 23:00:00,2018,7,,3
501,,ATMO,,0,FR32001,ZAR CHALON,2018-10-10 23:00:00,2018,10,,4
502,,ATMO,,0,FR20013,ZAG LYON,2018-11-26 23:00:00,2018,11,,4
503,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-02 23:00:00,2018,12,,4
504,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-02 23:00:00,2018,12,,4
505,,ATMO,,0,FR19002,ZAG RENNES,2018-03-01 23:00:00,2018,3,,1
506,,ATMO,,0,FR19002,ZAG RENNES,2018-04-16 23:00:00,2018,4,,2
507,,ATMO,,0,FR82006,ZAR BESANCON,2018-09-10 23:00:00,2018,9,,3
508,,ATMO,,0,FR34013,ZAG ORLEANS,2018-12-01 23:00:00,2018,12,,4
509,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-03 23:00:00,2018,12,,4
510,,ATMO,,0,FR38016,ZAR VOLCAN,2018-12-04 23:00:00,2018,12,,4
511,,ATMO,,0,FR04037,ZAG PARIS,2018-08-27 23:00:00,2018,8,,3
512,,ATMO,,0,FR04002,ZAG PARIS,2018-11-11 23:00:00,2018,11,,4
513,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-04 23:00:00,2018,12,,4
514,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-04 23:00:00,2018,12,,4
515,,ATMO,,2,FR19002,ZAG RENNES,2018-11-30 23:00:00,2018,11,,4
516,,ATMO,,0,FR82030,ZR BOURGOGNE-FRANCHE-COMTE,2018-08-04 23:00:00,2018,8,,3
517,,ATMO,,0,FR41001,ZAR AJACCIO,2018-11-27 23:00:00,2018,11,,4
518,,ATMO,,0,FR37001,ZAG POINTE-A-PITRE,2018-12-05 23:00:00,2018,12,,4
519,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-05 23:00:00,2018,12,,4
520,,ATMO,,0,FR38016,ZAR VOLCAN,2018-12-06 23:00:00,2018,12,,4
521,,ATMO,,0,FR09404,ZR NOUVELLE-AQUITAINE,2018-09-05 23:00:00,2018,9,,3
522,,ATMO,,0,FR09003,ZR NOUVELLE-AQUITAINE,2018-09-19 23:00:00,2018,9,,3
523,,ATMO,,0,FR24007,ZAG NICE,2018-11-21 23:00:00,2018,11,,4
524,,ATMO,,0,FR30016,ZAG NANCY,2018-12-02 23:00:00,2018,12,,4
525,,ATMO,,0,FR32001,ZAR CHALON,2018-12-06 23:00:00,2018,12,,4
526,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-06 23:00:00,2018,12,,4
527,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-07 23:00:00,2018,12,,4
528,,ATMO,,0,FR04002,ZAG PARIS,2018-11-28 23:00:00,2018,11,,4
529,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-07 23:00:00,2018,12,,4
530,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-07 23:00:00,2018,12,,4
531,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2018-12-07 23:00:00,2018,12,,4
532,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-10-31 23:00:00,2018,10,,4
533,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-02 23:00:00,2018,11,,4
534,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-02 23:00:00,2018,11,,4
535,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-09 23:00:00,2018,11,,4
536,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-16 23:00:00,2018,11,,4
537,,ATMO,,0,FR22009,ZR GRAND-EST,2018-10-31 23:00:00,2018,10,,4
538,,ATMO,,0,FR30016,ZAG NANCY,2018-11-05 23:00:00,2018,11,,4
539,,ATMO,,0,FR22009,ZR GRAND-EST,2018-11-08 23:00:00,2018,11,,4
540,,ATMO,,0,FR01011,ZAG METZ,2018-11-12 23:00:00,2018,11,,4
541,,ATMO,,0,FR22009,ZR GRAND-EST,2018-11-15 23:00:00,2018,11,,4
542,,ATMO,,0,FR22009,ZR GRAND-EST,2018-11-18 23:00:00,2018,11,,4
543,,ATMO,,0,FR22009,ZR GRAND-EST,2018-11-21 23:00:00,2018,11,,4
544,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-24 23:00:00,2018,11,,4
545,,ATMO,,0,FR22009,ZR GRAND-EST,2018-11-26 23:00:00,2018,11,,4
546,,ATMO,,0,FR22009,ZR GRAND-EST,2018-11-28 23:00:00,2018,11,,4
547,,ATMO,,0,FR30016,ZAG NANCY,2018-11-30 23:00:00,2018,11,,4
548,,ATMO,,0,FR35002,ZR NOUVELLE-AQUITAINE,2018-12-03 23:00:00,2018,12,,4
549,,ATMO,,0,FR26005,ZAR DIJON,2018-12-04 23:00:00,2018,12,,4
550,,ATMO,,0,FR33101,ZAR PAYS-DE-SAVOIE,2018-12-05 23:00:00,2018,12,,4
551,,ATMO,,0,FR27003,ZR AUVERGNE-RHONE-ALPES,2018-12-06 23:00:00,2018,12,,4
552,,ATMO,,0,FR22009,ZR GRAND-EST,2018-12-07 23:00:00,2018,12,,4
553,,ATMO,,0,FR35002,ZR NOUVELLE-AQUITAINE,2018-12-07 23:00:00,2018,12,,4
554,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2018-12-10 06:00:00,2018,12,,4
555,,ATMO,,0,FR30019,ZR GRAND-EST,2018-06-24 23:00:00,2018,6,,2
556,,ATMO,,0,FR01011,ZAG METZ,2018-11-03 23:00:00,2018,11,,4
557,,ATMO,,0,FR22009,ZR GRAND-EST,2018-11-26 23:00:00,2018,11,,4
558,,ATMO,,0,FR03006,ZAG MARSEILLE-AIX,2018-12-07 23:00:00,2018,12,,4
559,,ATMO,,0,FR07004,ZAG CLERMONT-FERRAND,2018-12-10 23:00:00,2018,12,,4
560,,ATMO,,0,FR28010,ZAG BLDV,2018-12-11 13:00:00,2018,12,,4
561,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-10 23:00:00,2018,12,,4
562,,ATMO,,0,FR38016,ZAR VOLCAN,2018-12-11 23:00:00,2018,12,,4
563,,ATMO,,0,FR12004,ZAG TOULOUSE,2018-10-01 23:00:00,2018,10,,4
564,,ATMO,,0,FR12004,ZAG TOULOUSE,2018-10-09 23:00:00,2018,10,,4
565,,ATMO,,0,FR30016,ZAG NANCY,2018-10-30 23:00:00,2018,10,,4
566,,ATMO,,0,FR30016,ZAG NANCY,2018-11-15 23:00:00,2018,11,,4
567,,ATMO,,0,FR30016,ZAG NANCY,2018-11-29 23:00:00,2018,11,,4
568,,ATMO,,0,FR32001,ZAR CHALON,2018-12-06 23:00:00,2018,12,,4
569,,ATMO,,0,FR26005,ZAR DIJON,2018-12-09 23:00:00,2018,12,,4
570,,ATMO,,0,FR32001,ZAR CHALON,2018-12-11 21:00:00,2018,12,,4
571,,ATMO,,0,FR34013,ZAG ORLEANS,2018-12-12 06:00:00,2018,12,,4
572,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-08-31 23:00:00,2018,8,,3
573,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-09-14 23:00:00,2018,9,,3
574,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-09-14 23:00:00,2018,9,,3
575,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-10-25 23:00:00,2018,10,,4
576,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-06 23:00:00,2018,12,,4
577,,ATMO,,2,FR19002,ZAG RENNES,2018-10-23 23:00:00,2018,10,,4
578,,ATMO,,0,FR26005,ZAR DIJON,2018-12-10 23:00:00,2018,12,,4
579,,ATMO,,0,FR01011,ZAG METZ,2018-12-13 06:00:00,2018,12,,4
580,,ATMO,,0,FR40006,ZR GUYANE,2018-12-12 23:00:00,2018,12,,4
581,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-12 23:00:00,2018,12,,4
582,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-12 23:00:00,2018,12,,4
583,,ATMO,,0,FR12004,ZAG TOULOUSE,2018-11-19 23:00:00,2018,11,,4
584,,ATMO,,0,FR06001,ZAG BLDV,2018-09-26 23:00:00,2018,9,,3
585,,ATMO,,0,FR82006,ZAR BESANCON,2018-11-30 23:00:00,2018,11,,4
586,,ATMO,,0,FR20013,ZAG LYON,2018-12-12 23:00:00,2018,12,,4
587,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-09 23:00:00,2018,12,,4
588,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-09 23:00:00,2018,12,,4
589,,ATMO,,0,FR04002,ZAG PARIS,2018-12-05 21:00:00,2018,12,,4
590,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-14 23:00:00,2018,12,,4
591,,ATMO,,0,FR38016,ZAR VOLCAN,2018-12-15 23:00:00,2018,12,,4
592,,ATMO,,0,FR04002,ZAG PARIS,2018-12-06 23:00:00,2018,12,,4
593,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-15 23:00:00,2018,12,,4
594,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-15 23:00:00,2018,12,,4
595,,ATMO,,0,FR09003,ZR NOUVELLE-AQUITAINE,2018-09-05 23:00:00,2018,9,,3
596,,ATMO,,0,FR31002,ZAG BORDEAUX,2018-07-17 23:00:00,2018,7,,3
597,,ATMO,,0,FR09003,ZR NOUVELLE-AQUITAINE,2018-10-29 23:00:00,2018,10,,4
598,,ATMO,,0,FR35002,ZR NOUVELLE-AQUITAINE,2018-12-07 23:00:00,2018,12,,4
599,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2018-12-15 23:00:00,2018,12,,4
600,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-16 23:00:00,2018,12,,4
601,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-16 23:00:00,2018,12,,4
602,,ATMO,,0,FR12015,ZR OCCITANIE,2018-03-18 23:00:00,2018,3,,1
603,,ATMO,,2,FR14008,ZR GRAND-EST,2018-08-04 23:00:00,2018,8,,3
604,,ATMO,,0,FR41001,ZAR AJACCIO,2018-09-17 23:00:00,2018,9,,3
605,,ATMO,,0,FR26005,ZAR DIJON,2018-10-04 23:00:00,2018,10,,4
606,,ATMO,,0,FR26005,ZAR DIJON,2018-10-19 23:00:00,2018,10,,4
607,,ATMO,,0,FR26005,ZAR DIJON,2018-10-31 23:00:00,2018,10,,4
608,,ATMO,,0,FR41001,ZAR AJACCIO,2018-11-09 23:00:00,2018,11,,4
609,,ATMO,,0,FR82006,ZAR BESANCON,2018-11-19 23:00:00,2018,11,,4
610,,ATMO,,0,FR32001,ZAR CHALON,2018-11-29 23:00:00,2018,11,,4
611,,ATMO,,0,FR32001,ZAR CHALON,2018-12-11 21:00:00,2018,12,,4
612,,ATMO,,0,FR15018,ZAG GRENOBLE,2018-12-18 07:00:00,2018,12,,4
613,,ATMO,,0,FR40006,ZR GUYANE,2018-12-11 23:00:00,2018,12,,4
614,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-17 23:00:00,2018,12,,4
615,,ATMO,,0,FR19002,ZAG RENNES,2018-07-16 23:00:00,2018,7,,3
616,,ATMO,,1,FR12029,ZR OCCITANIE,2018-05-25 23:00:00,2018,5,,2
617,,ATMO,,0,FR19002,ZAG RENNES,2018-08-03 23:00:00,2018,8,,3
618,,ATMO,,2,FR19002,ZAG RENNES,2018-09-11 23:00:00,2018,9,,3
619,,ATMO,,2,FR19002,ZAG RENNES,2018-10-03 23:00:00,2018,10,,4
620,,ATMO,,2,FR19002,ZAG RENNES,2018-10-26 23:00:00,2018,10,,4
621,,ATMO,,0,FR12004,ZAG TOULOUSE,2018-11-15 23:00:00,2018,11,,4
622,,ATMO,,0,FR33101,ZAR PAYS-DE-SAVOIE,2018-11-27 23:00:00,2018,11,,4
623,,ATMO,,0,FR19002,ZAG RENNES,2018-12-08 23:00:00,2018,12,,4
624,,ATMO,,0,FR07004,ZAG CLERMONT-FERRAND,2018-12-19 06:00:00,2018,12,,4
625,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-18 23:00:00,2018,12,,4
626,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-18 23:00:00,2018,12,,4
627,,ATMO,,1,FR12020,ZR OCCITANIE,2018-07-18 23:00:00,2018,7,,3
628,,ATMO,,0,FR22009,ZR GRAND-EST,2018-12-05 23:00:00,2018,12,,4
629,,ATMO,,0,FR07004,ZAG CLERMONT-FERRAND,2018-12-17 23:00:00,2018,12,,4
630,,ATMO,,0,FR09003,ZR NOUVELLE-AQUITAINE,2018-12-19 23:00:00,2018,12,,4
631,,ATMO,,0,FR37001,ZAG POINTE-A-PITRE,2018-12-14 23:00:00,2018,12,,4
632,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-19 23:00:00,2018,12,,4
633,,ATMO,,0,FR38011,ZAR VOLCAN,2018-12-20 23:00:00,2018,12,,4
634,,ATMO,,1,FR19002,ZAG RENNES,2018-10-22 23:00:00,2018,10,,4
635,,ATMO,,0,FR32001,ZAR CHALON,2018-11-03 23:00:00,2018,11,,4
636,,ATMO,,0,FR32001,ZAR CHALON,2018-12-01 23:00:00,2018,12,,4
637,,ATMO,,0,FR33101,ZAR PAYS-DE-SAVOIE,2018-12-18 23:00:00,2018,12,,4
638,,ATMO,,0,FR28010,ZAG BLDV,2018-12-21 14:00:00,2018,12,,4
639,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-20 23:00:00,2018,12,,4
640,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-21 23:00:00,2018,12,,4
641,,ATMO,,0,FR14008,ZR GRAND-EST,2018-12-19 23:00:00,2018,12,,4
642,,ATMO,,0,FR14008,ZR GRAND-EST,2018-12-21 07:00:00,2018,12,,4
643,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-21 23:00:00,2018,12,,4
644,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-21 23:00:00,2018,12,,4
645,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2018-12-21 23:00:00,2018,12,,4
646,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-16 23:00:00,2018,12,,4
647,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-23 23:00:00,2018,12,,4
648,,ATMO,,0,FR32001,ZAR CHALON,2018-12-04 23:00:00,2018,12,,4
649,,ATMO,,0,FR41001,ZAR AJACCIO,2018-08-17 23:00:00,2018,8,,3
650,,ATMO,,0,FR41001,ZAR AJACCIO,2018-10-13 23:00:00,2018,10,,4
651,,ATMO,,0,FR32001,ZAR CHALON,2018-12-08 23:00:00,2018,12,,4
652,,ATMO,,0,FR09003,ZR NOUVELLE-AQUITAINE,2018-12-21 23:00:00,2018,12,,4
653,,ATMO,,0,FR28010,ZAG BLDV,2018-12-24 13:00:00,2018,12,,4
654,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-23 23:00:00,2018,12,,4
655,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-24 23:00:00,2018,12,,4
656,,ATMO,,0,FR19002,ZAG RENNES,2018-12-21 23:00:00,2018,12,,4
657,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-24 23:00:00,2018,12,,4
658,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-24 23:00:00,2018,12,,4
659,,ATMO,,0,FR35002,ZR NOUVELLE-AQUITAINE,2018-10-04 23:00:00,2018,10,,4
660,,ATMO,,0,FR35002,ZR NOUVELLE-AQUITAINE,2018-10-16 23:00:00,2018,10,,4
661,,ATMO,,0,FR09003,ZR NOUVELLE-AQUITAINE,2018-11-17 23:00:00,2018,11,,4
662,,ATMO,,0,FR24007,ZAG NICE,2018-12-11 23:00:00,2018,12,,4
663,,ATMO,,0,FR09003,ZR NOUVELLE-AQUITAINE,2018-12-19 23:00:00,2018,12,,4
664,,ATMO,,0,FR07004,ZAG CLERMONT-FERRAND,2018-12-23 23:00:00,2018,12,,4
665,,ATMO,,0,FR02001,ZAG MARSEILLE-AIX,2018-12-26 08:00:00,2018,12,,4
666,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-25 23:00:00,2018,12,,4
667,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-25 23:00:00,2018,12,,4
668,,ATMO,,0,FR19002,ZAG RENNES,2018-12-19 23:00:00,2018,12,,4
669,,ATMO,,0,FR26005,ZAR DIJON,2018-12-20 23:00:00,2018,12,,4
670,,ATMO,,0,FR82006,ZAR BESANCON,2018-12-25 23:00:00,2018,12,,4
671,,ATMO,,0,FR40006,ZR GUYANE,2018-12-19 23:00:00,2018,12,,4
672,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-26 23:00:00,2018,12,,4
673,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-26 23:00:00,2018,12,,4
674,,ATMO,,2,FR19002,ZAG RENNES,2018-11-12 23:00:00,2018,11,,4
675,,ATMO,,0,FR15043,ZAG GRENOBLE,2018-08-22 23:00:00,2018,8,,3
676,,ATMO,,0,FR14008,ZR GRAND-EST,2018-12-26 23:00:00,2018,12,,4
677,,ATMO,,0,FR35002,ZR NOUVELLE-AQUITAINE,2018-12-28 06:00:00,2018,12,,4
678,,ATMO,,0,FR40006,ZR GUYANE,2018-12-19 23:00:00,2018,12,,4
679,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-27 23:00:00,2018,12,,4
680,,ATMO,,0,FR38017,ZAR VOLCAN,2018-12-28 23:00:00,2018,12,,4
681,,ATMO,,0,FR04002,ZAG PARIS,2018-12-03 23:00:00,2018,12,,4
682,,ATMO,,0,FR04002,ZAG PARIS,2018-12-09 23:00:00,2018,12,,4
683,,ATMO,,0,FR04002,ZAG PARIS,2018-12-27 23:00:00,2018,12,,4
684,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-28 23:00:00,2018,12,,4
685,,ATMO,,0,FR38017,ZAR VOLCAN,2018-12-29 23:00:00,2018,12,,4
686,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2018-12-28 23:00:00,2018,12,,4
687,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-23 23:00:00,2018,12,,4
688,,ATMO,,0,FR38017,ZAR VOLCAN,2018-12-30 23:00:00,2018,12,,4
689,,ATMO,,0,FR19002,ZAG RENNES,2018-12-01 23:00:00,2018,12,,4
690,,ATMO,,0,FR24007,ZAG NICE,2018-02-02 23:00:00,2018,2,,1
691,,ATMO,,0,FR24011,ZAG NICE,2018-05-24 14:00:00,2018,5,,2
692,,ATMO,,0,FR02009,ZAG MARSEILLE-AIX,2018-08-17 23:00:00,2018,8,,3
